movieId,avg_rating
6345,4.666666666666667
2511,4.666666666666667
2131,4.625
43376,4.625
38304,4.625
55167,4.625
4334,4.6
1041,4.590909090909091
106642,4.571428571428571
3451,4.545454545454546
1178,4.541666666666667
1337,4.5
5385,4.5
71302,4.5
71131,4.5
110591,4.5
4307,4.5
111146,4.5
4338,4.5
82366,4.5
5603,4.5
71108,4.5
6545,4.5
4393,4.5
4374,4.5
4357,4.5
1406,4.5
86487,4.5
57183,4.5
6533,4.5
109971,4.5
110350,4.5
4342,4.5
5867,4.5
1112,4.5
110330,4.5
55687,4.5
70708,4.5
56060,4.5
85736,4.5
5890,4.5
111913,4.5
95633,4.5
55020,4.5
53883,4.5
96084,4.5
4956,4.5
5938,4.5
74342,4.5
84799,4.5
5404,4.5
5919,4.5
112334,4.5
95761,4.5
115828,4.5
51314,4.5
51167,4.5
116411,4.5
84246,4.5
95690,4.5
50851,4.5
5901,4.5
84844,4.5
72554,4.5
6665,4.5
71999,4.5
112515,4.5
55391,4.5
72104,4.5
69529,4.5
95313,4.5
72178,4.5
4942,4.5
4273,4.5
112868,4.5
1192,4.5
112940,4.5
96373,4.5
82857,4.5
5498,4.5
113275,4.5
1652,4.5
69720,4.5
5817,4.5
69394,4.5
1046,4.5
102338,4.5
5912,4.5
60030,4.5
106594,4.5
92243,4.5
90576,4.5
5181,4.5
79006,4.5
6163,4.5
102666,4.5
5764,4.5
4612,4.5
100553,4.5
100194,4.5
100159,4.5
89837,4.5
89582,4.5
4645,4.5
1571,4.5
60333,4.5
6515,4.5
1545,4.5
6300,4.5
5818,4.5
62208,4.5
103685,4.5
5155,4.5
91784,4.5
2732,4.5
1533,4.5
60943,4.5
65225,4.5
103483,4.5
60408,4.5
105540,4.5
5786,4.5
105593,4.5
91947,4.5
102984,4.5
105746,4.5
107408,4.5
59018,4.5
92643,4.5
57843,4.5
81087,4.5
93988,4.5
98154,4.5
87660,4.5
81535,4.5
76301,4.5
108540,4.5
5288,4.5
5657,4.5
78620,4.5
5637,4.5
86892,4.5
108981,4.5
109161,4.5
116817,4.5
76143,4.5
2557,4.5
5614,4.5
58291,4.5
93855,4.5
98604,4.5
88932,4.5
89090,4.5
58842,4.5
107412,4.5
107462,4.5
107630,4.5
2801,4.5
78142,4.5
5095,4.5
67888,4.5
4407,4.5
58309,4.5
77688,4.5
5849,4.5
89039,4.5
1066,4.5
4708,4.5
98607,4.5
4429,4.5
44931,4.5
50842,4.5
3592,4.5
157108,4.5
157110,4.5
7572,4.5
158966,4.5
159069,4.5
159161,4.5
26736,4.5
26713,4.5
159976,4.5
160289,4.5
160527,4.5
160718,4.5
160848,4.5
161024,4.5
2295,4.5
7614,4.5
7615,4.5
162602,4.5
3546,4.5
26603,4.5
163985,4.5
26528,4.5
26524,4.5
164226,4.5
164917,4.5
165551,4.5
165671,4.5
26359,4.5
26326,4.5
156605,4.5
26985,4.5
143896,4.5
27176,4.5
144478,4.5
144734,4.5
144976,4.5
2330,4.5
31435,4.5
30803,4.5
147382,4.5
27869,4.5
7459,4.5
27776,4.5
147936,4.5
27744,4.5
148632,4.5
148671,4.5
27716,4.5
148881,4.5
27627,4.5
284,4.5
27619,4.5
4157,4.5
3673,4.5
3046,4.5
2314,4.5
149830,4.5
150696,4.5
27480,4.5
152105,4.5
27370,4.5
27328,4.5
166568,4.5
167380,4.5
167634,4.5
167854,4.5
176751,4.5
25769,4.5
177185,4.5
177939,4.5
3353,4.5
8025,4.5
8800,4.5
8795,4.5
3315,4.5
180265,4.5
180777,4.5
181413,4.5
182731,4.5
183317,4.5
8511,4.5
183959,4.5
3289,4.5
8484,4.5
3266,4.5
8477,4.5
185031,4.5
188189,4.5
188751,4.5
8405,4.5
188833,4.5
191005,4.5
3241,4.5
2175,4.5
3201,4.5
176413,4.5
3152,4.5
175435,4.5
26082,4.5
3475,4.5
26265,4.5
168218,4.5
7843,4.5
168846,4.5
169034,4.5
7899,4.5
26225,4.5
26150,4.5
171495,4.5
171917,4.5
26122,4.5
26116,4.5
172825,4.5
25771,4.5
26059,4.5
26048,4.5
26003,4.5
7939,4.5
173235,4.5
173317,4.5
7940,4.5
173535,4.5
3384,4.5
3379,4.5
174909,4.5
7976,4.5
25805,4.5
32469,4.5
84156,4.5
32511,4.5
135777,4.5
127116,4.5
38159,4.5
2984,4.5
4077,4.5
34450,4.5
391,4.5
389,4.5
46105,4.5
126090,4.5
7037,4.5
139157,4.5
124273,4.5
140038,4.5
123200,4.5
140162,4.5
1893,4.5
128900,4.5
33893,4.5
46855,4.5
140481,4.5
33779,4.5
140816,4.5
33564,4.5
136540,4.5
506,4.5
3003,4.5
134334,4.5
1836,4.5
128991,4.5
43684,4.5
128099,4.5
130840,4.5
42422,4.5
130976,4.5
131023,4.5
131104,4.5
41828,4.5
44633,4.5
131920,4.5
132496,4.5
128089,4.5
41724,4.5
133716,4.5
44777,4.5
133867,4.5
39516,4.5
127212,4.5
134184,4.5
134252,4.5
134326,4.5
33310,4.5
42761,4.5
7023,4.5
6969,4.5
120625,4.5
119153,4.5
549,4.5
142550,4.5
118930,4.5
48649,4.5
48698,4.5
142196,4.5
1733,4.5
118530,4.5
141844,4.5
48872,4.5
120813,4.5
117849,4.5
141836,4.5
121338,4.5
117646,4.5
33201,4.5
121372,4.5
142831,4.5
121374,4.5
121469,4.5
141818,4.5
117192,4.5
50613,4.5
7184,4.5
7008,4.5
7218,4.5
1104,4.475
2360,4.458333333333333
1217,4.433333333333334
318,4.429022082018927
1446,4.428571428571429
2357,4.416666666666667
1683,4.416666666666667
4406,4.4
6791,4.4
3153,4.4
86781,4.4
951,4.392857142857143
5008,4.388888888888889
2677,4.375
26471,4.375
127098,4.375
74324,4.375
58301,4.375
98491,4.375
152970,4.375
72356,4.375
123,4.375
7842,4.375
85342,4.357142857142857
2202,4.357142857142857
3068,4.357142857142857
1927,4.35
5470,4.333333333333333
112421,4.333333333333333
89759,4.333333333333333
1280,4.333333333333333
93838,4.333333333333333
120478,4.333333333333333
1150,4.333333333333333
110130,4.333333333333333
3468,4.333333333333333
1236,4.333333333333333
9018,4.333333333333333
4117,4.333333333333333
6591,4.333333333333333
171763,4.333333333333333
7981,4.333333333333333
665,4.333333333333333
2696,4.333333333333333
8132,4.333333333333333
69524,4.333333333333333
4765,4.333333333333333
27834,4.333333333333333
134881,4.333333333333333
942,4.333333333333333
922,4.333333333333333
27563,4.333333333333333
4789,4.333333333333333
68848,4.333333333333333
6270,4.333333333333333
1949,4.333333333333333
102194,4.333333333333333
6235,4.333333333333333
4537,4.333333333333333
1596,4.333333333333333
3435,4.323529411764706
905,4.321428571428571
3727,4.3125
898,4.310344827586207
7156,4.3076923076923075
176,4.3076923076923075
1209,4.305555555555555
55721,4.3
86504,4.3
26131,4.3
4021,4.3
3470,4.3
1204,4.3
6666,4.3
475,4.3
96829,4.3
67997,4.3
92535,4.3
27156,4.3
246,4.293103448275862
80906,4.291666666666667
858,4.2890625
1235,4.288461538461538
170705,4.285714285714286
5747,4.285714285714286
3341,4.285714285714286
2351,4.285714285714286
168252,4.28
62336,4.277777777777778
2959,4.272935779816514
1276,4.271929824561403
750,4.268041237113402
1248,4.264705882352941
904,4.261904761904762
1221,4.25968992248062
48516,4.252336448598131
55278,4.25
1942,4.25
82242,4.25
1213,4.25
8724,4.25
66943,4.25
8582,4.25
6159,4.25
2436,4.25
5949,4.25
7888,4.25
73344,4.25
26183,4.25
66511,4.25
7056,4.25
7333,4.25
83827,4.25
26554,4.25
6945,4.25
51705,4.25
32387,4.25
6184,4.25
32456,4.25
65642,4.25
32657,4.25
1719,4.25
8254,4.25
6269,4.25
32460,4.25
6530,4.25
7234,4.25
44929,4.25
31437,4.25
7925,4.25
7382,4.25
1797,4.25
1267,4.25
1419,4.25
69275,4.25
5685,4.25
26547,4.25
1437,4.25
2069,4.25
47404,4.25
6963,4.25
81819,4.25
1413,4.25
8014,4.25
7212,4.25
74510,4.25
68269,4.25
68194,4.25
26606,4.25
8919,4.25
2624,4.25
27397,4.25
2585,4.25
6612,4.25
71462,4.25
72308,4.25
59143,4.25
2323,4.25
82041,4.25
32770,4.25
8142,4.25
38388,4.25
3200,4.25
8268,4.25
5224,4.25
5379,4.25
8327,4.25
1123,4.25
760,4.25
4433,4.25
3508,4.25
103107,4.25
166946,4.25
101765,4.25
3111,4.25
99764,4.25
3429,4.25
173197,4.25
4826,4.25
180497,4.25
173925,4.25
930,4.25
96488,4.25
178827,4.25
93006,4.25
92694,4.25
92475,4.25
3330,4.25
4419,4.25
3074,4.25
2905,4.25
116897,4.25
142422,4.25
133802,4.25
127152,4.25
84414,4.25
4079,4.25
5279,4.25
118888,4.25
4142,4.25
4152,4.25
108727,4.25
40,4.25
114678,4.25
5425,4.25
4217,4.25
3655,4.25
150596,4.25
113252,4.25
668,4.25
4350,4.25
109968,4.25
912,4.24
58559,4.238255033557047
50,4.237745098039215
1197,4.232394366197183
260,4.231075697211155
3030,4.230769230769231
1212,4.229166666666667
926,4.229166666666667
28,4.2272727272727275
1245,4.225
527,4.225
3814,4.222222222222222
1237,4.222222222222222
3275,4.22093023255814
1208,4.219626168224299
306,4.21875
933,4.217391304347826
2329,4.217054263565892
1196,4.2156398104265405
4144,4.214285714285714
103688,4.214285714285714
159817,4.214285714285714
140715,4.214285714285714
1233,4.2125
1252,4.211864406779661
1283,4.2105263157894735
1198,4.2075
162,4.205882352941177
3730,4.205882352941177
1193,4.203007518796992
1089,4.202290076335878
5500,4.2
71899,4.2
171011,4.2
73323,4.2
334,4.2
3038,4.2
7983,4.2
3334,4.2
2810,4.2
296,4.197068403908795
2571,4.192446043165468
4967,4.1923076923076925
55908,4.1875
1945,4.1875
2019,4.1875
1228,4.1875
3675,4.1875
908,4.184210526315789
1225,4.184210526315789
4973,4.183333333333334
994,4.181818181818182
4642,4.181818181818182
2921,4.181818181818182
55442,4.181818181818182
1950,4.181818181818182
1199,4.177966101694915
2160,4.171875
1242,4.170731707317073
913,4.170454545454546
6776,4.166666666666667
3813,4.166666666666667
3415,4.166666666666667
6104,4.166666666666667
95309,4.166666666666667
3653,4.166666666666667
4441,4.166666666666667
27722,4.166666666666667
8261,4.166666666666667
115569,4.166666666666667
26578,4.166666666666667
55444,4.166666666666667
4278,4.166666666666667
95654,4.166666666666667
156371,4.166666666666667
25841,4.166666666666667
2563,4.166666666666667
72489,4.166666666666667
58425,4.166666666666667
38095,4.166666666666667
7216,4.166666666666667
87234,4.166666666666667
5965,4.166666666666667
3075,4.166666666666667
3347,4.166666666666667
2565,4.166666666666667
1931,4.166666666666667
928,4.166666666666667
2931,4.166666666666667
80139,4.166666666666667
6027,4.166666666666667
2943,4.166666666666667
47491,4.166666666666667
5120,4.166666666666667
3246,4.166666666666667
1300,4.166666666666667
3983,4.166666666666667
8838,4.166666666666667
6306,4.166666666666667
3090,4.166666666666667
4444,4.166666666666667
147374,4.166666666666667
6051,4.166666666666667
4809,4.166666666666667
356,4.164133738601824
1136,4.161764705882353
1172,4.161764705882353
593,4.161290322580645
7361,4.1603053435114505
57669,4.158536585365853
3083,4.157894736842105
142488,4.157894736842105
800,4.157894736842105
104879,4.15625
122926,4.15625
5690,4.15625
4011,4.155913978494624
5618,4.155172413793103
3681,4.151515151515151
3019,4.15
1203,4.149122807017544
3147,4.148648648648648
741,4.148148148148148
2324,4.1477272727272725
6016,4.1466666666666665
2028,4.1462765957446805
3037,4.145833333333333
1201,4.145833333333333
1284,4.142857142857143
2203,4.142857142857143
168248,4.142857142857143
45210,4.142857142857143
2067,4.142857142857143
79357,4.142857142857143
56782,4.142857142857143
2132,4.142857142857143
906,4.142857142857143
1210,4.137755102040816
64716,4.136363636363637
68157,4.136363636363637
3836,4.133333333333334
1281,4.133333333333334
1262,4.127906976744186
1392,4.125
4499,4.125
2333,4.125
7706,4.125
1279,4.125
1277,4.125
3972,4.125
3306,4.125
104069,4.125
187,4.125
39869,4.125
170697,4.125
3822,4.125
121231,4.125
3091,4.125
2066,4.125
3677,4.125
718,4.125
680,4.125
105197,4.125
4432,4.125
3089,4.125
2318,4.125
4160,4.125
27879,4.125
199,4.125
1111,4.125
4226,4.122641509433962
1250,4.122222222222222
1272,4.121212121212121
1207,4.120689655172414
7153,4.118918918918919
44555,4.117647058823529
608,4.116022099447513
3213,4.115384615384615
1266,4.111111111111111
7132,4.111111111111111
3095,4.111111111111111
78499,4.109090909090909
5995,4.108695652173913
92259,4.108108108108108
98961,4.107142857142857
1244,4.106060606060606
4993,4.106060606060606
111,4.105769230769231
541,4.100806451612903
3310,4.1
83803,4.1
971,4.1
55814,4.1
2925,4.1
2937,4.1
9010,4.1
918,4.1
51931,4.1
1086,4.1
8128,4.1
1611,4.1
1755,4.1
66371,4.1
1103,4.1
6887,4.1
57504,4.1
73023,4.1
55363,4.1
93721,4.1
1222,4.098039215686274
720,4.092592592592593
3503,4.090909090909091
1131,4.090909090909091
3741,4.090909090909091
3359,4.090909090909091
2502,4.090425531914893
27773,4.089743589743589
1223,4.089285714285714
33660,4.088235294117647
1361,4.083333333333333
954,4.083333333333333
1594,4.083333333333333
2971,4.083333333333333
72226,4.083333333333333
1964,4.083333333333333
5039,4.083333333333333
3469,4.083333333333333
8207,4.083333333333333
1258,4.08256880733945
1704,4.078014184397163
280,4.076923076923077
1673,4.076923076923077
31658,4.075
899,4.074468085106383
945,4.071428571428571
1249,4.071428571428571
3365,4.071428571428571
1354,4.071428571428571
1251,4.071428571428571
47999,4.071428571428571
27266,4.071428571428571
3296,4.071428571428571
38061,4.071428571428571
3629,4.071428571428571
6001,4.071428571428571
1084,4.071428571428571
3507,4.066666666666666
79132,4.066433566433567
1247,4.063291139240507
6350,4.0625
1939,4.0625
57274,4.0625
1227,4.0625
1132,4.0625
1617,4.061855670103093
54997,4.06
69481,4.0588235294117645
26662,4.0588235294117645
2398,4.0588235294117645
916,4.0576923076923075
60069,4.0576923076923075
2858,4.056372549019608
2726,4.055555555555555
86345,4.055555555555555
1238,4.055555555555555
1734,4.055555555555555
2788,4.053571428571429
3328,4.052631578947368
2542,4.052238805970149
2761,4.051282051282051
112852,4.0508474576271185
2924,4.05
1096,4.05
2138,4.05
1241,4.05
105504,4.0476190476190474
1291,4.046428571428572
89904,4.045454545454546
54190,4.045454545454546
1273,4.045454545454546
965,4.045454545454546
1261,4.044117647058823
923,4.043478260869565
81845,4.043103448275862
914,4.042857142857143
215,4.041666666666667
112552,4.0394736842105265
1215,4.03921568627451
778,4.03921568627451
7482,4.038461538461538
77455,4.038461538461538
1957,4.038461538461538
1270,4.038011695906433
3703,4.0375
3424,4.037037037037037
1219,4.036144578313253
290,4.035714285714286
5878,4.035714285714286
1148,4.035714285714286
6440,4.035714285714286
953,4.0344827586206895
6711,4.033783783783784
110,4.031645569620253
1303,4.029411764705882
2313,4.029411764705882
44195,4.027777777777778
58,4.027027027027027
2686,4.026315789473684
55118,4.026315789473684
122916,4.025
903,4.025
308,4.025
7371,4.025
93840,4.0227272727272725
3504,4.0227272727272725
74458,4.022388059701493
5952,4.0212765957446805
116797,4.02
293,4.018796992481203
6787,4.018518518518518
1299,4.017857142857143
1288,4.015151515151516
29,4.0131578947368425
910,4.01
8874,4.0064935064935066
48780,4.0055555555555555
1387,4.0054945054945055
1259,4.0054945054945055
68954,4.004761904761905
3790,4.0
3746,4.0
8147,4.0
3729,4.0
2342,4.0
7236,4.0
3801,4.0
3002,4.0
3808,4.0
3008,4.0
7251,4.0
7238,4.0
8125,4.0
8167,4.0
8158,4.0
2206,4.0
7256,4.0
8191,4.0
3756,4.0
7303,4.0
7345,4.0
3171,4.0
3323,4.0
3010,4.0
7335,4.0
7352,4.0
3022,4.0
7304,4.0
8195,4.0
3737,4.0
3761,4.0
7266,4.0
3787,4.0
8190,4.0
3013,4.0
7217,4.0
3771,4.0
7219,4.0
3329,4.0
7264,4.0
7364,4.0
3449,4.0
8241,4.0
7936,4.0
3410,4.0
3265,4.0
7714,4.0
7713,4.0
3403,4.0
3078,4.0
3402,4.0
7705,4.0
8235,4.0
3378,4.0
7620,4.0
3077,4.0
7587,4.0
2257,4.0
7584,4.0
3374,4.0
7943,4.0
7745,4.0
7749,4.0
2185,4.0
7756,4.0
8225,4.0
7926,4.0
3459,4.0
3115,4.0
7934,4.0
3474,4.0
3492,4.0
3494,4.0
3125,4.0
3295,4.0
7811,4.0
3498,4.0
7789,4.0
7773,4.0
3094,4.0
3414,4.0
7766,4.0
2298,4.0
3372,4.0
3260,4.0
3648,4.0
3357,4.0
8010,4.0
8011,4.0
7481,4.0
8016,4.0
8019,4.0
7479,4.0
3344,4.0
7396,4.0
8042,4.0
3683,4.0
8117,4.0
8118,4.0
8197,4.0
3711,4.0
3713,4.0
3720,4.0
3447,4.0
3641,4.0
3568,4.0
3640,4.0
3569,4.0
3586,4.0
7566,4.0
3182,4.0
3062,4.0
7560,4.0
2304,4.0
3632,4.0
3634,4.0
7493,4.0
7984,4.0
7492,4.0
7487,4.0
8239,4.0
3057,4.0
3056,4.0
8008,4.0
3674,4.0
5466,4.0
2358,4.0
6107,4.0
4695,4.0
6101,4.0
4711,4.0
4717,4.0
6100,4.0
4738,4.0
6070,4.0
6067,4.0
4759,4.0
2550,4.0
4766,4.0
6064,4.0
6049,4.0
4785,4.0
4801,4.0
5994,4.0
4830,4.0
5986,4.0
5968,4.0
4840,4.0
5953,4.0
4883,4.0
4917,4.0
4921,4.0
4945,4.0
2764,4.0
4946,4.0
4660,4.0
6119,4.0
3816,4.0
6122,4.0
6368,4.0
2839,4.0
2503,4.0
4445,4.0
4458,4.0
6301,4.0
4459,4.0
6285,4.0
6279,4.0
4475,4.0
2820,4.0
6246,4.0
6241,4.0
6237,4.0
4500,4.0
4562,4.0
6232,4.0
6228,4.0
4581,4.0
4583,4.0
6195,4.0
4611,4.0
6181,4.0
6178,4.0
4615,4.0
4634,4.0
6123,4.0
4970,4.0
4981,4.0
2751,4.0
2749,4.0
5741,4.0
5733,4.0
5250,4.0
5269,4.0
2632,4.0
2708,4.0
5699,4.0
5285,4.0
5646,4.0
5300,4.0
5619,4.0
5304,4.0
5322,4.0
5348,4.0
5601,4.0
5365,4.0
5373,4.0
2692,4.0
5532,4.0
5387,4.0
5391,4.0
5503,4.0
5398,4.0
5493,4.0
2682,4.0
5489,4.0
5422,4.0
5742,4.0
5240,4.0
5239,4.0
5839,4.0
4995,4.0
5899,4.0
5896,4.0
5012,4.0
5023,4.0
2744,4.0
5068,4.0
5856,4.0
5071,4.0
2738,4.0
2737,4.0
5840,4.0
5838,4.0
5237,4.0
2607,4.0
5109,4.0
2609,4.0
2731,4.0
2612,4.0
5829,4.0
5114,4.0
5121,4.0
5802,4.0
5165,4.0
5178,4.0
5187,4.0
6370,4.0
6375,4.0
2495,4.0
4154,4.0
7055,4.0
2940,4.0
7053,4.0
2936,4.0
2935,4.0
4046,4.0
7038,4.0
4055,4.0
2388,4.0
4061,4.0
4078,4.0
7032,4.0
7031,4.0
7013,4.0
4083,4.0
6984,4.0
6971,4.0
2917,4.0
6961,4.0
6954,4.0
6948,4.0
4147,4.0
6939,4.0
6938,4.0
6935,4.0
6927,4.0
6902,4.0
4032,4.0
7060,4.0
7061,4.0
3888,4.0
3819,4.0
2988,4.0
3823,4.0
2362,4.0
3832,4.0
7141,4.0
7134,4.0
2983,4.0
3845,4.0
7099,4.0
3849,4.0
3857,4.0
3894,4.0
7062,4.0
3900,4.0
7091,4.0
7089,4.0
7088,4.0
7087,4.0
3914,4.0
7080,4.0
2967,4.0
3920,4.0
7070,4.0
7063,4.0
3989,4.0
6856,4.0
6820,4.0
2494,4.0
4171,4.0
6583,4.0
6579,4.0
6573,4.0
6571,4.0
6553,4.0
6551,4.0
4345,4.0
2865,4.0
6509,4.0
4395,4.0
4404,4.0
6452,4.0
4410,4.0
6448,4.0
2852,4.0
4422,4.0
6429,4.0
6427,4.0
2848,4.0
2481,4.0
6422,4.0
4426,4.0
6417,4.0
6415,4.0
4434,4.0
6386,4.0
2493,4.0
6588,4.0
4325,4.0
4323,4.0
4193,4.0
6816,4.0
4184,4.0
2897,4.0
6808,4.0
4190,4.0
6789,4.0
2894,4.0
2425,4.0
6782,4.0
6775,4.0
6768,4.0
6689,4.0
2435,4.0
4300,4.0
2891,4.0
6679,4.0
4225,4.0
6671,4.0
4237,4.0
6656,4.0
6644,4.0
4243,4.0
4263,4.0
6604,4.0
6592,4.0
4294,4.0
6684,4.0
193609,4.0
8331,4.0
104875,4.0
803,4.0
103606,4.0
103624,4.0
791,4.0
103883,4.0
104078,4.0
104283,4.0
104339,4.0
779,4.0
102760,4.0
105585,4.0
105653,4.0
105835,4.0
757,4.0
106889,4.0
106918,4.0
107159,4.0
107410,4.0
103235,4.0
102742,4.0
722,4.0
866,4.0
98083,4.0
98279,4.0
98361,4.0
889,4.0
99030,4.0
99191,4.0
99437,4.0
99853,4.0
100044,4.0
102602,4.0
100277,4.0
100527,4.0
100579,4.0
100611,4.0
101895,4.0
101962,4.0
102066,4.0
824,4.0
107447,4.0
107780,4.0
80615,4.0
117364,4.0
602,4.0
600,4.0
115664,4.0
115969,4.0
116668,4.0
116724,4.0
583,4.0
581,4.0
117867,4.0
114028,4.0
117887,4.0
563,4.0
118706,4.0
118862,4.0
118896,4.0
120807,4.0
121007,4.0
121171,4.0
114066,4.0
113862,4.0
107953,4.0
110586,4.0
107999,4.0
109313,4.0
695,4.0
109596,4.0
685,4.0
679,4.0
110281,4.0
110387,4.0
110718,4.0
113741,4.0
110746,4.0
111384,4.0
111622,4.0
112580,4.0
632,4.0
113280,4.0
113394,4.0
113565,4.0
97904,4.0
97870,4.0
97757,4.0
1116,4.0
84952,4.0
85213,4.0
85259,4.0
86000,4.0
8337,4.0
1121,4.0
86142,4.0
86290,4.0
86377,4.0
1144,4.0
86628,4.0
86898,4.0
86922,4.0
87287,4.0
88069,4.0
88345,4.0
89047,4.0
89072,4.0
1137,4.0
84716,4.0
97188,4.0
82053,4.0
80969,4.0
81191,4.0
81512,4.0
81520,4.0
81786,4.0
81831,4.0
81910,4.0
1224,4.0
1218,4.0
84696,4.0
82527,4.0
83369,4.0
1189,4.0
83976,4.0
1177,4.0
1176,4.0
84240,4.0
84553,4.0
89580,4.0
89678,4.0
1051,4.0
95939,4.0
95473,4.0
95475,4.0
95499,4.0
95519,4.0
961,4.0
956,4.0
95771,4.0
95780,4.0
95965,4.0
90245,4.0
944,4.0
940,4.0
96411,4.0
936,4.0
96563,4.0
96567,4.0
927,4.0
96917,4.0
95170,4.0
95165,4.0
95135,4.0
95004,4.0
90353,4.0
90430,4.0
90769,4.0
90863,4.0
91077,4.0
91233,4.0
91337,4.0
91666,4.0
91860,4.0
92348,4.0
93040,4.0
93512,4.0
93790,4.0
94150,4.0
94325,4.0
94661,4.0
94735,4.0
122912,4.0
526,4.0
124853,4.0
168144,4.0
165483,4.0
165843,4.0
165969,4.0
166203,4.0
166291,4.0
167570,4.0
168026,4.0
168090,4.0
168326,4.0
164200,4.0
168632,4.0
170357,4.0
170399,4.0
170411,4.0
170817,4.0
170837,4.0
